Current Build;FAMILY;STATUS;PLATFORM;FLOW;SITE;USERNAME;TESTCASENAME;Error String;CR;notes;Reference Build;Reference Family;Reference Status;Reference Platform;Reference Flow;Reference Site;Reference User;Reference Error Message
14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;CO;HSHAH;rdx4_floatp_63929_0;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:xfft:8.0""";1;;14.2_0604;VIRTEX7;FAIL;LIN64;COREGENIP;CO;HSHAH;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:xfft:8.0"""
14.2_0605;KINTEX7L;FAIL;LIN64;COREGENIP;CO;HSHAH;rs_encoder_v8_0_basic1_13075_0;ERROR: [IP_Flow 19-617] Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. ;1;;14.2_0604;KINTEX7L;FAIL;LIN64;COREGENIP;CO;HSHAH; Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. 
14.2_0605;ARTIX7;FAIL;LIN64;COREGENIP;CO;HSHAH;rs_encoder_v8_0_basic1_13075_2;ERROR: [IP_Flow 19-617] Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. ;1;;14.2_0604;ARTIX7;FAIL;LIN64;COREGENIP;CO;HSHAH; Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. 
14.2_0605;KINTEX7L;FAIL;LIN64;COREGENIP;CO;HSHAH;rs_encoder_v8_0_basic1_13075_3;ERROR: [IP_Flow 19-617] Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. ;1;;14.2_0604;KINTEX7L;FAIL;LIN64;COREGENIP;CO;HSHAH; Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. 
14.2_0605;ARTIX7L;FAIL;LIN64;COREGENIP;CO;HSHAH;rs_encoder_v8_0_ccsds1_42753_0;ERROR: [IP_Flow 19-617] Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. ;1;;14.2_0604;ARTIX7L;FAIL;LIN64;COREGENIP;CO;HSHAH; Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. 
14.2_0605;KINTEX7L;FAIL;LIN64;COREGENIP;CO;HSHAH;rs_encoder_v8_0_g709_29740_0;ERROR: [IP_Flow 19-617] Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. ;1;;14.2_0604;KINTEX7L;FAIL;LIN64;COREGENIP;CO;HSHAH; Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. 
14.2_0605;ARTIX7L;FAIL;LIN64;COREGENIP;CO;HSHAH;rs_encoder_v8_0_h1_88871_0;ERROR: [IP_Flow 19-617] Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. ;1;;14.2_0604;ARTIX7L;FAIL;LIN64;COREGENIP;CO;HSHAH; Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. 
14.2_0605;KINTEX7L;FAIL;LIN64;COREGENIP;CO;HSHAH;rs_encoder_v8_0_iess_308_194_76359_0;ERROR: [IP_Flow 19-617] Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. ;1;;14.2_0604;KINTEX7L;FAIL;LIN64;COREGENIP;CO;HSHAH; Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. 
14.2_0605;ARTIX7;FAIL;LIN64;COREGENIP;CO;HSHAH;rs_encoder_v8_0_random1_33115_0;ERROR: [IP_Flow 19-617] Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. ;1;;14.2_0604;ARTIX7;FAIL;LIN64;COREGENIP;CO;HSHAH; Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. 
14.2_0605;QVIRTEX7L;FAIL;LIN64;COREGENIP;IN;KARTHEE;selectio_wiz_v4_2_virtex_ddr81602_0;ERROR: [Place 30-399] This design has IO with an IOSTANDARD of BLVDS_25 but the target device has no High Range (HR) banks that support this IO standard. Please review the 7 series FPGAs Packaging and Pinout guide for devices/packages that have High Range (HR) banks or change the IO standard for the;1;;14.2_0604;QVIRTEX7L;FAIL;LIN64;COREGENIP;IN;KARTHEE; This design has IO with an IOSTANDARD of BLVDS_25 but the target device has no High Range (HR) banks that support this IO standard. Please review the 7 series FPGAs Packaging and Pinout guide for devices/packages that have High Range (HR) banks or change the IO standard for the
14.2_0605;KINTEX7L;FAIL;LIN64;COREGENIP;IN;KARTHEE;sem_v3_3_daily_xc7k70tl_68441_0;ERROR: [Place 30-94] Place DRC : This design requires more Slice LUTs cells than what is available  in PBlock 'SEM_CONTROLLER'. This design requires 1649 of such cell types but only 1000 compatible sites are available  in PBlock 'SEM_CONTROLLER'. Please analyze your synthesis results and constraints;1;;14.2_0604;KINTEX7L;FAIL;LIN64;COREGENIP;IN;KARTHEE; Place DRC : This design requires more Slice LUTs cells than what is available  in PBlock 'SEM_CONTROLLER'. This design requires 1649 of such cell types but only 1000 compatible sites are available  in PBlock 'SEM_CONTROLLER'. Please analyze your synthesis results and constraints
14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sem_v3_3_daily_xc7vx330t_13091_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../core.v"" in read mode. ";1;;14.2_0604;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../core.v"" in read mode. "
14.2_0605;VIRTEX7L;FAIL;LIN64;COREGENIP;IN;KARTHEE;sem_v3_3_daily_xc7vx485tl_55793_0;ERROR: [Place 30-94] Place DRC : This design requires more Slice LUTs cells than what is available  in PBlock 'SEM_CONTROLLER'. This design requires 1564 of such cell types but only 1200 compatible sites are available  in PBlock 'SEM_CONTROLLER'. Please analyze your synthesis results and constraints;1;;14.2_0604;VIRTEX7L;FAIL;LIN64;COREGENIP;IN;KARTHEE; Place DRC : This design requires more Slice LUTs cells than what is available  in PBlock 'SEM_CONTROLLER'. This design requires 1564 of such cell types but only 1200 compatible sites are available  in PBlock 'SEM_CONTROLLER'. Please analyze your synthesis results and constraints
14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sem_v3_3_daily_xc7vx485t_18802_0;ERROR: [Place 30-94] Place DRC : This design requires more Slice LUTs cells than what is available  in PBlock 'SEM_CONTROLLER'. This design requires 1555 of such cell types but only 1200 compatible sites are available  in PBlock 'SEM_CONTROLLER'. Please analyze your synthesis results and constraints;1;;14.2_0604;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE; Place DRC : This design requires more Slice LUTs cells than what is available  in PBlock 'SEM_CONTROLLER'. This design requires 1555 of such cell types but only 1200 compatible sites are available  in PBlock 'SEM_CONTROLLER'. Please analyze your synthesis results and constraints
14.2_0605;VIRTEX7L;FAIL;LIN64;COREGENIP;IN;KARTHEE;sem_v3_3_daily_xc7vx980tl_22404_0;# ** Error: ../../../core.vhd(52): Library sem_v3_3 not found. ;1;;14.2_0604;VIRTEX7L;FAIL;LIN64;COREGENIP;IN;KARTHEE;# ** Error: ../../../core.vhd(52): Library sem_v3_3 not found. 
14.2_0605;QKINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sem_v3_3_daily_xq7k325t_28179_0;# ** Error: ../../../core.vhd(52): Library sem_v3_3 not found. ;1;;14.2_0604;QKINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;# ** Error: ../../../core.vhd(52): Library sem_v3_3 not found. 
14.2_0605;QKINTEX7L;FAIL;LIN64;COREGENIP;IN;KARTHEE;sem_v3_3_daily_xq7k410tl_46705_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../core.v"" in read mode. ";1;;14.2_0604;QKINTEX7L;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../core.v"" in read mode. "
14.2_0605;QKINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sem_v3_3_daily_xq7k410t_43152_0;ERROR: [Place 30-94] Place DRC : This design requires more Slice LUTs cells than what is available  in PBlock 'SEM_CONTROLLER'. This design requires 1555 of such cell types but only 1200 compatible sites are available  in PBlock 'SEM_CONTROLLER'. Please analyze your synthesis results and constraints;1;;14.2_0604;QKINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE; Place DRC : This design requires more Slice LUTs cells than what is available  in PBlock 'SEM_CONTROLLER'. This design requires 1555 of such cell types but only 1200 compatible sites are available  in PBlock 'SEM_CONTROLLER'. Please analyze your synthesis results and constraints
14.2_0605;QVIRTEX7L;FAIL;LIN64;COREGENIP;IN;KARTHEE;sem_v3_3_daily_xq7vx330tl_27458_0;ERROR: [Place 30-94] Place DRC : This design requires more Slice LUTs cells than what is available  in PBlock 'SEM_CONTROLLER'. This design requires 1564 of such cell types but only 1200 compatible sites are available  in PBlock 'SEM_CONTROLLER'. Please analyze your synthesis results and constraints;1;;14.2_0604;QVIRTEX7L;FAIL;LIN64;COREGENIP;IN;KARTHEE; Place DRC : This design requires more Slice LUTs cells than what is available  in PBlock 'SEM_CONTROLLER'. This design requires 1564 of such cell types but only 1200 compatible sites are available  in PBlock 'SEM_CONTROLLER'. Please analyze your synthesis results and constraints
14.2_0605;QVIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sem_v3_3_daily_xq7vx330t_21672_0;ERROR: [Place 30-94] Place DRC : This design requires more Slice LUTs cells than what is available  in PBlock 'SEM_CONTROLLER'. This design requires 1564 of such cell types but only 1200 compatible sites are available  in PBlock 'SEM_CONTROLLER'. Please analyze your synthesis results and constraints;1;;14.2_0604;QVIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE; Place DRC : This design requires more Slice LUTs cells than what is available  in PBlock 'SEM_CONTROLLER'. This design requires 1564 of such cell types but only 1200 compatible sites are available  in PBlock 'SEM_CONTROLLER'. Please analyze your synthesis results and constraints
14.2_0605;QVIRTEX7L;FAIL;LIN64;COREGENIP;IN;KARTHEE;sem_v3_3_daily_xq7vx980tl_47055_0;# ** Error: ../../../core.vhd(52): Library sem_v3_3 not found. ;1;;14.2_0604;QVIRTEX7L;FAIL;LIN64;COREGENIP;IN;KARTHEE;# ** Error: ../../../core.vhd(52): Library sem_v3_3 not found. 
14.2_0605;ARTIX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sgmii_a779723_0;"String ""Exit Code: 0"" does not exist in pa_implIP.log";1;;14.2_0604;ARTIX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"String ""Exit Code: 0"" does not exist in pa_implIP.log"
14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sgmii_k770030_0;"String ""Exit Code: 0"" does not exist in pa_implIP.log";1;;14.2_0604;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"String ""Exit Code: 0"" does not exist in pa_implIP.log"
14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sgmii_v7_gth17092_0;"String ""Exit Code: 0"" does not exist in pa_implIP.log";1;;14.2_0604;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"String ""Exit Code: 0"" does not exist in pa_implIP.log"
14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sgmii_v7_gtx99502_0;"String ""Exit Code: 0"" does not exist in pa_implIP.log";1;;14.2_0604;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"String ""Exit Code: 0"" does not exist in pa_implIP.log"
14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;CO;HSHAH;shram_v11_0_max_w_lls75123_0;ERROR: [Place 30-415] IO Placement failed due to overutilization. This design contains 517 I/O ports ;1;;14.2_0604;KINTEX7;FAIL;LIN64;COREGENIP;CO;HSHAH; IO Placement failed due to overutilization. This design contains 517 I/O ports 
14.2_0605;QVIRTEX7L;FAIL;LIN64;COREGENIP;IN;KARTHEE;slctwzv42chptchp91361_0;ERROR: [Place 30-399] This design has IO with an IOSTANDARD of LVDS_25 but the target device has no High Range (HR) banks that support this IO standard. Please review the 7 series FPGAs Packaging and Pinout guide for devices/packages that have High Range (HR) banks or change the IO standard for the ;1;;14.2_0604;QVIRTEX7L;FAIL;LIN64;COREGENIP;IN;KARTHEE; This design has IO with an IOSTANDARD of LVDS_25 but the target device has no High Range (HR) banks that support this IO standard. Please review the 7 series FPGAs Packaging and Pinout guide for devices/packages that have High Range (HR) banks or change the IO standard for the 
14.2_0605;QVIRTEX7L;FAIL;LIN64;COREGENIP;IN;KARTHEE;slctwzv42dvtrnsmttr89856_0;ERROR: [Place 30-399] This design has IO with an IOSTANDARD of LVDS_25 but the target device has no High Range (HR) banks that support this IO standard. Please review the 7 series FPGAs Packaging and Pinout guide for devices/packages that have High Range (HR) banks or change the IO standard for the ;1;;14.2_0604;QVIRTEX7L;FAIL;LIN64;COREGENIP;IN;KARTHEE; This design has IO with an IOSTANDARD of LVDS_25 but the target device has no High Range (HR) banks that support this IO standard. Please review the 7 series FPGAs Packaging and Pinout guide for devices/packages that have High Range (HR) banks or change the IO standard for the 
14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;slctwzv42vrtxddrdfbf72613_0;ERROR: [IP_Flow 19-98] Generation of the IP CORE failed. ;1;;14.2_0604;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE; Generation of the IP CORE failed. 
14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sr2_k7_1x_50_55889_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. ";1;;14.2_0604;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. "
14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sr2_k7_1x_625_26663_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. ";1;;14.2_0604;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. "
14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sr2_k7_2x_50_86438_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. ";1;;14.2_0604;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. "
14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sr2_k7_2x_625_98639_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. ";1;;14.2_0604;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. "
14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sr2_k7_4x_125_54454_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. ";1;;14.2_0604;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. "
14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sr2_k7_4x_25_77377_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. ";1;;14.2_0604;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. "
14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sr2_k7_4x_3125_125_88078_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. ";1;;14.2_0604;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. "
14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sr2_k7_4x_3125_156_33753_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. ";1;;14.2_0604;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. "
14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sr2_v7_1x_50_55413_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. ";1;;14.2_0604;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. "
14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sr2_v7_1x_625_23477_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. ";1;;14.2_0604;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. "
14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sr2_v7_2x_50_47835_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. ";1;;14.2_0604;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. "
14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sr2_v7_2x_625_98542_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. ";1;;14.2_0604;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. "
14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sr2_v7_4x625_it_2_65777_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. ";1;;14.2_0604;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. "
14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sr2_v7_4x_125_29282_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. ";1;;14.2_0604;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. "
14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sr2_v7_4x_25_64241_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. ";1;;14.2_0604;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. "
14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sr2_v7_4x_3125_125_15416_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. ";1;;14.2_0604;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. "
14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;sr2_v7_4x_3125_156_32657_0;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. ";1;;14.2_0604;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"# ** Error: (vlog-7) Failed to open design unit file ""../../../../../../../core_sim.v"" in read mode. "
14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;standard_legacy_mode66673_0;ERROR: [IP_Flow 19-98] Generation of the IP CORE failed. ;1;;14.2_0604;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE; Generation of the IP CORE failed. 
14.2_0605;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;standard_legacy_mode66673_1;ERROR: [IP_Flow 19-98] Generation of the IP CORE failed. ;1;;14.2_0604;VIRTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE; Generation of the IP CORE failed. 
14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;standard_legacy_mode66673_2;ERROR: [IP_Flow 19-98] Generation of the IP CORE failed. ;1;;14.2_0604;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE; Generation of the IP CORE failed. 
14.2_0605;ARTIX7;FAIL;LIN64;COREGENIP;CO;HSHAH;stream_fixedp_rnd_76581_0;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:xfft:8.0""";1;;14.2_0604;ARTIX7;FAIL;LIN64;COREGENIP;CO;HSHAH;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:xfft:8.0"""
14.2_0605;ARTIX7;FAIL;LIN64;COREGENIP;CO;HSHAH;stream_floatp_18342_0;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:xfft:8.0""";1;;14.2_0604;ARTIX7;FAIL;LIN64;COREGENIP;CO;HSHAH;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:xfft:8.0"""
14.2_0605;ZYNQ;FAIL;LIN64;COREGENIP;CO;HSHAH;stream_floatp_18342_1;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:xfft:8.0""";1;;14.2_0604;ZYNQ;FAIL;LIN64;COREGENIP;CO;HSHAH;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:xfft:8.0"""
14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;CO;HSHAH;stream_floatp_18342_2;"ERROR: [Coretcl 2-197] Could not find this IP in the IP Catalog: ""xilinx.com:ip:xfft:8.0""";1;;14.2_0604;KINTEX7;FAIL;LIN64;COREGENIP;CO;HSHAH;" Could not find this IP in the IP Catalog: ""xilinx.com:ip:xfft:8.0"""
14.2_0605;ARTIX7;FAIL;LIN64;COREGENIP;CO;HSHAH;syst_dechb_cc_75442_0;ERROR: [Place 30-415] IO Placement failed due to overutilization. This design contains 602 I/O ports ;1;;14.2_0604;ARTIX7;FAIL;LIN64;COREGENIP;CO;HSHAH; IO Placement failed due to overutilization. This design contains 602 I/O ports 
14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;CO;HSHAH;syst_intfract_17993_0;ERROR: [Place 30-415] IO Placement failed due to overutilization. This design contains 550 I/O ports ;1;;14.2_0604;KINTEX7;FAIL;LIN64;COREGENIP;CO;HSHAH; IO Placement failed due to overutilization. This design contains 550 I/O ports 
14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;CO;HSHAH;syst_inthb_noncc_16535_0;ERROR: [Place 30-415] IO Placement failed due to overutilization. This design contains 555 I/O ports ;1;;14.2_0604;KINTEX7;FAIL;LIN64;COREGENIP;CO;HSHAH; IO Placement failed due to overutilization. This design contains 555 I/O ports 
14.2_0605;KINTEX7L;FAIL;LIN64;COREGENIP;CO;HSHAH;syst_sr_hb_hilb_ipol_34638_0;ERROR: [Place 30-415] IO Placement failed due to overutilization. This design contains 513 I/O ports ;1;;14.2_0604;KINTEX7L;FAIL;LIN64;COREGENIP;CO;HSHAH; IO Placement failed due to overutilization. This design contains 513 I/O ports 
14.2_0605;VIRTEX7;PASS;LIN64;COREGENIP;IN;KARTHEE;t1_gthcei6_690t_2_1_68678_0;ERROR: [Vivado 12-1326] Parameter properties are not supported on legacy IP. Please convert from legacy to native IP if applicable.;1;;14.2_0604;VIRTEX7;PASS;LIN64;COREGENIP;IN;KARTHEE; Parameter properties are not supported on legacy IP. Please convert from legacy to native IP if applicable.
14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;tbi_basex_k741459_0;"String ""Exit Code: 0"" does not exist in pa_implIP.log";1;;14.2_0604;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"String ""Exit Code: 0"" does not exist in pa_implIP.log"
14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;tbi_basex_k741459_1;"String ""Exit Code: 0"" does not exist in pa_implIP.log";1;;14.2_0604;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"String ""Exit Code: 0"" does not exist in pa_implIP.log"
14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;tbi_basex_k7_ver30976_0;"String ""Exit Code: 0"" does not exist in pa_implIP.log";1;;14.2_0604;KINTEX7;FAIL;LIN64;COREGENIP;IN;KARTHEE;"String ""Exit Code: 0"" does not exist in pa_implIP.log"
14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;CO;HSHAH;tcce_n3gpp_nch_16307_0;ERROR: [IP_Flow 19-617] Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. ;1;;14.2_0604;KINTEX7;FAIL;LIN64;COREGENIP;CO;HSHAH; Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. 
14.2_0605;KINTEX7;FAIL;LIN64;COREGENIP;CO;HSHAH;tcce_n3gpp_xag13_nch56386_0;ERROR: [IP_Flow 19-617] Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. ;1;;14.2_0604;KINTEX7;FAIL;LIN64;COREGENIP;CO;HSHAH; Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. 
14.2_0605;ARTIX7;FAIL;LIN64;COREGENIP;CO;HSHAH;tcce_n3gpp_xag13_xram_nch25188_0;ERROR: [IP_Flow 19-617] Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. ;1;;14.2_0604;ARTIX7;FAIL;LIN64;COREGENIP;CO;HSHAH; Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. 
14.2_0605;ARTIX7;FAIL;LIN64;COREGENIP;CO;HSHAH;tcce_n3gpp_xag13_xram_nch38687_0;ERROR: [IP_Flow 19-617] Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. ;1;;14.2_0604;ARTIX7;FAIL;LIN64;COREGENIP;CO;HSHAH; Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. 
14.2_0605;ARTIX7L;FAIL;LIN64;COREGENIP;CO;HSHAH;tcce_n3gpp_xram_nch34661_0;ERROR: [IP_Flow 19-617] Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. ;1;;14.2_0604;ARTIX7L;FAIL;LIN64;COREGENIP;CO;HSHAH; Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. 
14.2_0605;ARTIX7L;FAIL;LIN64;COREGENIP;CO;HSHAH;tcce_nch_99330_0;ERROR: [IP_Flow 19-617] Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. ;1;;14.2_0604;ARTIX7L;FAIL;LIN64;COREGENIP;CO;HSHAH; Could not find core reference 'xilinx.com:ip:c_counter_binary:11.0', your sources may be incomplete. 
